Symbol	Description
PSRF	Powershares Glbal Funds Ireland Plc
PSRM	Powershares Glbal Funds Ireland Plc
PSRU	Powershares Glbal Funds Ireland Plc
PSRW	Powershares Glbal Funds Ireland Plc
PSVR	ETFS Hedged Commodity Securities Limited
PSWC	Powershares Glbal Funds Ireland Plc
PTCM	Porta Communications Plc
PTD	Pittards Plc
PTEC	Playtech Limited
PTF	Phaunos Timber Fund Limited
PTGOV01	FTSE Portugal Government
PTR	Petroneft Resources Plc
PTRO	Pelatro Plc
PTSG	Premier Technical Servic
PTY	Parity Group Plc
PUIG	Source Markets II Plc
PUMX	Puma Vct 10 Plc
PURE	Purecircle Limited
PURP	Purplebricks Group Plc
PUS3	ETFS Foreign Exchange Li
PUS5	ETFS Foreign Exchange Limited
PUTS	Wisdomtree Issuer Plc
PUTW	Wisdomtree Issuer Plc
PVCS	Pv Crystalox Solar Plc
PVG	Premier Veterinary Group
PVN	Proven Vct Plc
PVR	Providence Resources Plc
PXOG	Prospex Oil and Gas Plc
PXS	Provexis Plc
PYC	Physiomics Plc
PZC	Pz Cussons Plc
QDII1	Ftse/Xinhua Hong Kong In
QDIV	Ishares II Plc
QFI	Quadrise Fuels International Plc
QLT	Quilter Plc
QQ	qinetiq group ord gbp0
QQQ3	Boost Issuer Public Limi
QQQS	Boost Issuer Public Limi
QRT	Quarto Group Incorporated
QTX	Quartix Holdings Plc
QUID	Pimco Fixed Income Source ETFS Plc
QUIZ	Quiz Plc
QXT	Quixant Plc
R0EU	FTSE Epra/Nareit Eurozone Capped Index N
R0UK	FTSE E/N Deexukcap
R1CPF	Russell 1000 Comprehensive Factor Index
R1DE	Russell 1000 Pure Domestic Exposure Inde
R1DEN	Russell 1000 Domestic Exposure Net
R1EVEW	Russell 1000 Enhanced Value Equal Weight
R1FPMF	Russell 1000 Momentum Factor Index
R1FQF	Russell 1000 Quality Factor Index
R1FSF	Russell 1000 Size Factor Index
R1FVAF	Russell 1000 Value Factor Index
R1FVF	Russell 1000 Volatility Factor Index
R1FYF	Russell 1000 Yield Factor Index
R1LB	Russell 1000 Low Beta Equal Weight Index
R1MFF	Russell 1000 Momentum Focused Factor Ind
R1MFFR	Russell 1000 Momentum Focused Factor Net
R1VFF	Russell 1000 Low Volatility Focused Fact
R1VFFR	Russell 1000 Low Volatility Focused Fact
R1VQQF	Russell 1000 2Qual/Val 5% Capped Factor
R1VQQFN	Russell 1000 2Qual/Val 5% Capped Factor
R1YFF	Russell 1000 Yield Focused Factor Index
R1YFFR	Russell 1000 Yield Focused Factor Net Ta
R2CPF	Russell 2000 Comprehensive Factor Index
R2SC	SSGA SPDR ETFS Europe II
R2US	SSGA SPDR ETFS Europe II
R4E	Reach4Entertainment Ente
RAI	Ra International Group Plc
RAT	Rathbone Brothers Plc
RAV	Raven Property Group Limited
RAVP	Raven Property Group Limited
RAVW	Raven Property Group Limited
RB	Reckitt Benckiser
RB51	Royal Bank of Scotland P
RBD	Reabold Resources Plc
RBG	Revolution Bars Group Pl
RBGP	Rosenblatt Group Plc
RBN	Robinson Plc
RBOD	Ishares IV Plc
RBOT	Ishares IV Plc
RBS	Royal Bank of Scotland Group Plc
RBTX	Ishares IV Plc
RBW	Rainbow Rare Earths Limited
RC2	Reconstruction Capital I
RCDO	Ricardo Plc
RCH	Reach Plc
RCHA	Rothschilds Continuation Finance [C.I.]
RCN	Redcentric Plc
RCP	Rit Capital Partners Plc
RDI	Redefine International P.L.C.
RDL	Ranger Direct Lending Fu
RDLZ	Ranger Direct Lending Zdp Plc
RDSA	Royal Dutch Shell Plc
RDSB	Royal Dutch Shell Plc
RDT	Rosslyn Data Technologie
RDW	Redrow Plc
RDXS	Source Markets Public Limited Company
RE	R.e.a. Holdings
RE.B	R.E.A. Holdings Plc
REAT	React Group Plc
REC	Record Plc
RECI	Real Estate Credit Investments Pcc Limit
RED	Redt Energy Plc
REDD	Redde Plc
REDS	Redstoneconnect Plc
REDX	Redx Pharma Plc
REL	Reed Elsevier Plc
RENE	Reneuron Group Plc
RESI	Residential Secure Income Plc
RFX	Ramsdens Holdings Plc
RGD	The Real Good Food Company Plc
RGL	Regional REIT Limited
RGLZ	Regional REIT Zdp Plc
RGM	Regency Mines Plc
RGP	Ross Group Plc
RHIM	Rhi Magnesita N.V.
RHL	Redhall Group Plc
RIC	Richoux Group Plc
RICA	Ruffer Investment Company Ltd
RICO	Ricoh Co Ltd
RIDV	FTSE Custom Developed Ex US Ultra Divide
RIDVN	FTSE Custom Developed Ex US Ultra Divide
RIFS	Reliance Infrastructure
RIGD	Reliance Industries Limi
RIII	Rights & Issues Investment Trust Plc
RIO	Rio Tinto Plc
RIOB	FTSE Russia Iob Index
RIOL	Lyxor International Asse
RIOU	Lyxor International Asse
RISE	Ishares IV Plc
RIV	River and Mercantile Gro
RKH	Rockhopper Exploration Plc
RKMD	Ojsc Rostelecom
RLD	Richland Resources Ltd
RLE	Real Estate Investors Plc
RLM	Realm Therapeutics Plc
RM	RM Plc
RM2	Rm2 International S.A.
RMA	Rasmala Plc
RMDL	Rm Secured Direct Lending Plc
RMDZ	Rm Zdp Plc
RMG	Royal Mail Plc
RMM	Rambler Metals & Mining Plc
RMMC	River and Mercantile UK
RMP	Red Emperor Resources NL
RMV	Rightmove Plc
RNK	Rank Group Plc
RNO	Renold Plc
RNWH	Renew Holdings Plc
RNXGUS	FTSE  Epra/Nareit Global
ROBE	Go Ucits ETF Solutions P
ROBG	Go Ucits ETF Solutions P
ROBO	Go Ucits ETF Solutions P
ROCK	Rockfire Resources Plc
ROL	Rotala Plc
ROR	Rotork Plc
ROSE	Rose Petroleum Plc
ROSN	Ojsc Oc Rosneft
RPC	RPC Group Plc
RPDEU	FTSE Epra/Nareit Developed Eurozone Net
RPRA	FTSE Epra/Nareit Developed Europe Index
RPS	Rps Group Plc
RPT	Regal Petroleum Plc
RQFI	DB X-Trackers
RQIH	Randall & Quilter Investment Holdings Pl
RR	Rolls Royce Group
RRE	Rockrose Energy Plc
RRL	Range Resources Limited
RRR	Red Rock Resources Plc
RRS	Randgold Resources Ld
RS2G	Amundi ETF
RS2U	Amundi ETF
RSA	Rsa Insurance Group Plc
RSAB	Rsa Insurance Group Plc
RSE	Riverstone Energy Limite
RSGL	Lyxor International Asse
RST	Restore Plc
RSW	Renishaw Plc
RTC	Rtc Group Plc
RTHM	Rhythmone Plc
RTN	Restaurant Group Plc
RTO	Rentokil Initial Plc
RTWO	Etfx Fund Company Plc
RTWP	Etfx Fund Company Plc
RTYS	Source Markets Public Limited Company
RU2K	Lyxor International Asse
RUQR	Source Markets Public Limited Company
RUR	Rurelec Plc
RUS2	Lyxor International Asse
RUSB	Iti Funds Ucits ETF Sicav
RUSE	Iti Funds Ucits ETF Sicav
RUSG	Lyxor International Asse
RUSL	Lyxor International Asse
RUSU	Lyxor International Asse
RUSV	Lyxor International Asse
RWA	Robert Walters Plc
RWI	Renewi Plc
RWS	Rws Holdings Plc
RYA	Ryanair Holdings Plc
S100	Source Markets Public Li
S250	Source Markets Public Li
S32	South32 Limited
S400	Source Markets Public Li
S600	Source Markets Public Li
S6EW	Ossiam Lux
S7XP	Source Markets Public Li
SAA	M&C Saatchi Plc
SAAA	Ishares Vi Plc (The Comp
SAD	ETFS Foreign Exchange Limited
SAE	Simec Atlantis Energy Limited
SAF	Safeland Plc
SAFE	Safestore Holdings Plc
SAG	Sagentia Group Plc
SAGA	Saga Plc
SAGG	Ishares III Plc
SAGR	ETFS Commodity Securities Limited
SAL	Spaceandpeople Plc
SALU	ETFS Commodity Securities Limited
SALV	Salvarx Group Plc
SAN	Santander UK Plc
SANB	Santander UK Plc
SAP3	ETFS Foreign Exchange Li
SAR	Sareum Holdings Plc
SAU3	ETFS Foreign Exchange Li
SAUS	Ishares III Plc
SAV	Savannah Resources Plc
SAVP	Savannah Petroleum Plc
SBEG	UBS ETF
SBEM	UBS ETF
SBER	Sberbank of Russia
SBID	State Bank of India
SBIO	Source Markets Public Li
SBIZ	The Simplybiz Group Plc
SBRE	Sabre Insurance Group Plc
SBRT	ETFS Commodity Securities Limited
SBRY	Sainsbury [J] Plc
SBTX	Skinbiotherapeutics Plc
SBUL	ETFS Commodity Securities Limited
SBUY	Powershares Glbal Funds
SC19	Sga Societe Generale Acc
SC20	societe generale acceptance nv put wts 8/12/06n225 e0.1 jpy16000 c
SC22	societe generale acceptance nv put wts 19/6/06mcum6 e0.001 usd4250 c
SC24	societe generale acceptance nv put wts 15/12/06s946 e0.01 usd1000 c
SCAD	ETFS Foreign Exchange Limited
SCAM	Scottish American Investment Co. Plc
SCDN	FTSE Developed Small Cap
SCDNCH	FTSE Small Cap Net Chf I
SCDNEU	FTSE Small Cap Net EUR I
SCDNUK	FTSE Small Cap Net GBP I
SCE	Surface Transforms Plc
SCF	Schroder Income Growth Fund Plc
SCFE	ETFS Commodity Securities Limited
SCH	Safecharge International
SCHF	ETFS Foreign Exchange Limited
SCHO	Scholium Group Plc
SCIN	Scottish Investment Trust Plc
SCL	Schlumberger Ld
SCLP	Scancell Holdings Plc
SCNY	ETFS Foreign Exchange Limited
SCOC	ETFS Commodity Securities Limited
SCOM	ETFS Foreign Exchange Li
SCOP	ETFS Commodity Securities Limited
SCOR	ETFS Commodity Securities Limited
SCP	Schroder UK Mid Cap Fund Plc
SCPA	Scapa Group Plc
SCS	Scs Group Plc
SCT	Softcat Plc
SCTO	ETFS Commodity Securities Limited
SCYP	ETFS Foreign Exchange Limited
SD12	FTSE Dev Small Cap Ex No
SD13	FTSE Dev Europe Small CA
SD64	Sga Societe Generale Acc
SDEU	Ishares V Public Limited Company
SDHA	Ishares IV Plc
SDHG	Ishares IV Plc
SDHY	Ishares IV Plc
SDI	Scientific Digital Imaging Plc
SDIA	Ishares IV Plc
SDIG	Ishares IV Plc
SDL	Sdl Plc
SDP	Schroder Asiapacific Fund Plc
SDR	Schroders Plc
SDRC	Schroders Plc
SDRY	Superdry Plc
SDU	Schroder UK Growth Fund Plc
SDV	Small Companies Dividend Trust Plc
SDVP	Sdv 2025 Zdp Plc
SDX	Sdx Energy Inc.
SDY	Speedy Hire Plc
SE15	Ishares III Plc
SE91	Sga Societe Generale Acc
SEAG	Ishares III Plc
SEC	Strategic Equity Capital Plc
SEDY	Ishares V Public Limited Company
SEE	Seeing Machines Limited
SEFA	Shefa Yamim (A.T.M.) Ltd
SEGA	Ishares III Plc
SEKP	ETFS Foreign Exchange Limited
SEMA	Ishares III Plc
SEMB	Ishares II Plc
SEMC	UBS ETF
SEML	Ishares III Plc
SENX	Serinus Energy Plc
SEPL	Seplat Petroleum Develop
SEQI	Sequoia Economic Infrast
SERE	Schroder European Real Estate Investment
SEU3	ETFS Foreign Exchange Li
SEUC	SSGA SPDR ETFS Europe I
SEUP	ETFS Foreign Exchange Limited
SEUR	ETFS Foreign Exchange Limited
SEY	Sterling Energy Plc
SF27	Sga Societe Generale Acc
SF48	Sga Societe Generale Acc
SF67	Sga Societe Generale Acc
SFE	Safestyle UK Plc
SFR	Severfield-Rowen Plc
SG01	Sga Societe Generale Acc
SG05	Sga Societe Generale Acc
SG06	Sg Issuer
SG18	Sg Issuer
SG76	SOCIETE GENERALE ACCEPTANCE NV ZERO COUPON CERT 07/11/13(FTSE 100 IDX)
SG80	SOCIETE GENERALE ACCEPTANCE NV IDX CERT 06/01/11(FTSE 100 IDX)GBP4300
SG86	SOCIETE GENERALE ACCEPTANCE NV CALL WTS 16/05/13(FTSE 100)GBP5260.99
SG87	SOCIETE GENERALE ACCEPTANCE NV CALL WTS 02/09/13(FTSE 100 IDX)GBP
SG88	SOCIETE GENERALE ACCEPTANCE NV CALL WTS 02/09/13(FTSE 100)GBP
SG89	SOCIETE GENERALE ACCEPTANCE NV ACCEL TRK WTS 05/04/12(GOLD SPOT)USD1330
SG92	SOCIETE GENERALE ACCEPTANCE NV CALL WTS 13/11/15(FTSE 100 IDX)GBP0.001
SGAS	ETFS Commodity Securities Limited
SGB3	ETFS Foreign Exchange Li
SGBB	ETFS Foreign Exchange Li
SGBP	ETFS Foreign Exchange Limited
SGBS	ETFS Metal Securities Ld
SGBX	ETFS Metal Securities Limited
SGC	Stagecoach Group Plc
SGE	Sage Group Plc
SGEA	Ishares III Plc
SGEM	Scotgems Plc
SGGD	Ojsc Surgutneftegas
SGH1	Sga Societe Generale Acc
SGI	Stanley Gibbons Group Plc
SGIL	Ishares III Plc
SGLD	Source Physical Markets Plc
SGLN	Ishares Physical Metals Plc
SGLO	Ishares III Plc
SGLP	Source Physical Markets Plc
SGM	Sigma Capital Group Plc
SGQL	Multi Units Luxembourg
SGQP	Multi Units Luxembourg
SGQX	Multi Units Luxembourg
SGR	Shore Capital Group Limited
SGRO	Segro Plc
SGS100	FTSE SGX Asia Shariah 10
SGVB	Lyxor Index Fund
SGVL	Lyxor Index Fund
SGZ	Scotgold Resources Limited
SHB	Shaftesbury Plc
SHEA	ETFS Commodity Securities Limited
SHED	Urban Logistics REIT Plc
SHG	Shanta Gold Limited
SHH	Safe Harbour Holdings Plc
SHI	Sig Plc
SHIP	Tufton Oceanic Assets Limited
SHOE	Shoe Zone Plc
SHP	Shire Plc
SHRE	Share Plc
SHRS	Shires Income Plc
SHWE	Myanmar Strategic Holdings Limited
SHYG	Ishares Plc
SHYU	Ishares II Plc
SI3L	ETFS Commodity Securities Limited
SI3S	ETFS Commodity Securities Limited
SIA	Soco International Plc
SIGB	Sherborne Investors (Gue
SIGC	Sherborne Investors (Guernsey) C Limited
SIGT	Seneca Global Income & G
SIHL	Symphony International Holdings Ld
SIM	Simigon Ltd.
SIR	Secure Income REIT Plc
SIS	Science In Sport Plc
SIT	Sanditon Investment Trus
SIV	St. Ives Plc
SIXH	600 Group Plc
SJG	Schroder Japan Growth Fund Plc
SJNK	SSGA SPDR ETFS Europe I
SJP3	ETFS Foreign Exchange Li
SJPA	Ishares III Plc
SJPN	FTSE Shariah Japan 100 Index
SJPNU	FTSE Japan 100 Shariah Index USD
SJPY	ETFS Foreign Exchange Limited
SKG	Smurfit Kappa Group Plc
SKGB	ETFS Foreign Exchange Limited
SKIN	Integumen Plc
SKY	British Sky Broadcasting
SL53	SOCIETE GENERALE ACCEPTANCE NV CALL WTS 20/6/08 F100 E0.001 GBP6700 C
SLA	Standard Life Plc
SLE	San Leon Energy Plc
SLET	Standard Life Equity Income Trust Plc
SLHO	ETFS Commodity Securities Limited
SLI	Standard Life Investments Property Incom
SLN	Silence Therapeutics Plc
SLNG	Slingsby [H.C.] Plc
SLP	Sylvania Platinum Limited
SLPE	Standard Life Private Equity Trust Plc
SLQJPLL2	FTSE Japan Large Cap Sup
SLQJPLL3	FTSE Japan Large Cap Sup
SLQJPLS1	FTSE Japan Large Cap Sup
SLQJPLS2	FTSE Japan Large Cap Sup
SLQJPLS3	FTSE Japan Large Cap Sup
SLQSPL2X	FTSE Spain Super Liquid
SLQSPL3X	FTSE Spain Super Liquid
SLQSPS1X	FTSE Spain Super Liquid
SLQSPS2X	FTSE Spain Super Liquid
SLQSPS3X	FTSE Spain Super Liquid
SLQUKML2	FTSE UK Mid Cap Super Li
SLQUKML3	FTSE UK Mid Cap Super Li
SLQUKML4	FTSE UK Mid Cap Super Li
SLQUKMS1	FTSE UK Mid Cap Super Li
SLQUKMS2	FTSE UK Mid Cap Super Li
SLQUKMS3	FTSE UK Mid Cap Super Li
SLQUSL2	FTSE USA Large Cap Super
SLQUSL3	FTSE USA Large Cap Super
SLQUSL4	FTSE USA Large Cap Super
SLQUSS1	FTSE USA Large Cap Super
SLQUSS2	FTSE USA Large Cap Super
SLQUSS3	FTSE USA Large Cap Super
SLS	Standard Life UK Smaller Companies Trust
SLVP	Invesco Physical Markets Public Limited
SLVR	ETFS Commodity Securities Limited
SLXX	Ishares Plc
SMBS	Ishares IV Plc
SMDF	Smith (Ds) Plc
SMDN	Smith (Ds) Plc
SMDS	Smith [Ds] Plc
SMEA	Ishares III Plc
SMEU	Source Markets Public Limited Company
SMIF	Twentyfour Select Monthl
SMIN	Smiths Group Plc
SMJ	Smart [J.] & Co. [Contractors] Plc
SML	Strategic Minerals Plc
SMN1	Shariah Multinationals 1
SMP	St.Modwen Properties Plc
SMP1	St.Modwen Properties Plc
SMRG	Amundi ETF
SMS	Smart Metering Systems Plc
SMSD	Samsung Electronics Co L
SMSN	Samsung Electronics Co L
SMT	Scottish Mortgage Investment Trust Plc
SMTC	Lyxor Index Fund
SMTG	Summit Germany Limited
SMWH	Wh Smith Plc
SMX	FTSE Smallcap
SMXX	FTSE Smallcap [Exit]
SN	Smith & Nephew
SND	Sanderson Group Plc
SNG	Synairgen Plc
SNGA	ETFS Commodity Securities Limited
SNGR	Societatea Nationala De
SNIK	ETFS Commodity Securities Limited
SNN	Sanne Group Plc
SNP	China Petroleum & Chemic
SNR	Senior Plc
SNT	Sabien Technology Group Plc
SNX	Synectics Plc
SNZD	ETFS Foreign Exchange Limited
SO4	Salt Lake Potash Limited
SOG	Statpro Group Plc
SOHC	Triple Point Social Housing REIT Plc
SOHO	Triple Point Social Housing REIT Plc
SOI	Schroder Oriental Income Fund Limited
SOIL	ETFS Commodity Securities Limited
SOLG	Solgold Plc
SOLI	Solid State Plc
SOLO	Solo Oil Plc
SOM	Somero Enterprise Inc.
SONG	Hipgnosis Songs Fund Limited
SOP	Spinnaker Opportunities Plc
SOPH	Sophos Group Plc
SOS	Sosandar Plc
SOU	Sound Oil Plc
SOYB	ETFS Commodity Securities Limited
SOYO	ETFS Commodity Securities Limited
SP5C	Multi Units Luxembourg
SPA	1Spatial Plc
SPAG	Ishares V Public Limited Company
SPAL	Source Physical Markets Plc
SPAP	Source Physical Markets
SPD	Sports Direct International Plc
SPDI	Spdi Secure Property Dev
SPDM	Ishares Physical Metals Plc
SPE	Sopheon Plc
SPET	ETFS Commodity Securities Limited
SPGP	Ishares V Public Limited Company
SPH	Sinclair Is Pharma Plc
SPI	Spire Healthcare Group P
SPLA	ETFS Commodity Securities Limited
SPLT	Ishares Physical Metals Plc
SPMD	Ishares Vi Plc
SPMV	Ishares Vi Plc (The Comp
SPO	Sportech Plc
SPOG	Ishares V Public Limited Company
SPOL	Ishares V Public Limited Company
SPPC	ST Peter Port Capital Limited
SPPP	Source Physical Markets
SPPT	Source Physical Markets Plc
SPR	Springfield Properties Plc
SPSY	Spectra Systems Corporation
SPT	Spirent Communications Plc
SPVG	Powershares Glbal Funds
SPX	Spirax-Sarco Engineering Plc
SPX5	SSGA SPDR ETFS Europe I
SPXJ	Ishares III Plc
SPXP	Source Markets Public Li
SPXS	Source Markets Public Limited Company
SPY4	SSGA SPDR ETFS Europe I
SPY5	SSGA SPDR ETFS Europe I
SQN	Sqn Asset Finance Income
SQNX	Sqn Asset Finance Income Fund Limited
SQZ	Serica Energy Plc
SRB	Serabi Gold Plc
SRC	Sigmaroc Plc
SRE	Sirius Real Estate Ld
SREI	Schroder Real Estate Investment Trust Li
SRES	Sunrise Resources Plc
SRO	Spitfire Oil Limited
SRP	Serco Group Plc
SRSA	Ishares III Plc
SRSP	Sirius Petroleum Plc
SRT	Software Radio Technology Plc
SS03	FTSE Global Small Cap Ex
SS07	FTSE Europe Small Cap In
SS08	FTSE Europe Small Cap Ex
SS09	FTSE Asia Pacific Small
SSA	Sistema Jsfc
SSAC	Ishares V Public Limited Company
SSE	Sse Plc
SSFT	ETFS Commodity Securities Limited
SSHY	Pimco Fixed Income Sourc
SSIF	Sqn Secured Income Fund Plc
SSIL	ETFS Commodity Securities Limited
SSLN	Ishares Physical Metals Plc
SSLV	Source Physical Markets Plc
SSOB	ETFS Commodity Securities Limited
SSPG	Ssp Group Plc
SST	Scottish Oriental Smaller Companies Trus
SSTY	Safestay Plc
SSUG	ETFS Commodity Securities Limited
SSXF	Ishares III Plc
SSY	Scisys Plc
STAB	Standard Chartered Plc
STAC	Standard Chartered Plc
STAF	Staffline Group Plc
STAG	Multi Units Luxembourg
STAN	Standard Chartered Plc
STAR	Starcom Plc
STAW	Multi Units Luxembourg
STB	Secure Trust Bank Plc
STCK	Stock Spirits Group Plc
STCM	Steppe Cement Ltd
STE	Stewart & Wight Plc
STEA	Pimco Fixed Income Source ETFS Plc
STHE	Pimco Fixed Income Sourc
STHR	Sthree Plc
STHS	Pimco Fixed Income Source ETFS Plc
STHY	Pimco Fixed Income Source ETFS Plc
STI	Stratex International Plc
STIL2X	STI 2X Daily Leverage Index
STIL3X	STI 3X Daily Leverage Index
STIM	ETFS Commodity Securities Limited
STIS1X	STI Daily Short Index
STIS2X	STI 2X Daily Short Index
STIS3X	STI 3X Daily Short Index
STJ	St. James's Place Plc
STL	Stilo International Plc
STM	Stm Group PC
STOB	Stobart Group Ld
STP	Stenprop Limited
STR	Stride Gaming Plc
STRL	Stirling Industries Plc
STS	Securities Trust of Scotland Plc
STUB	Lyxor Index Fund
STVG	Stv Group Plc
STX	Shield Therapeutics Plc
STYC	Pimco Fixed Income Sourc
SUAG	Ishares II Plc
SUAS	Ishares IV Plc
SUD5	ETFS Foreign Exchange Limited
SUES	Ishares IV Plc
SUGA	ETFS Commodity Securities Limited
SUH	Sutton Harbour Holdings Plc
SUJA	Ishares IV Plc
SUJP	Ishares IV Plc
SUJS	Ishares IV Plc
SUK1	Boost Issuer Public Limi
SUK2	Go Ucits ETF Solutions P
SUKC	SSGA SPDR ETFS Europe II
SUMM	Summit Corporation Plc
SUMO	Sumo Group Plc
SUN	Surgical Innovations Group Plc
SUOE	Ishares II Plc
SUP3	ETFS Foreign Exchange Li
SUP5	ETFS Foreign Exchange Limited
SUPR	Supermarket Income REIT Plc
SURE	Sure Ventures Plc
SUS	S & U Plc
SUSB	ETFS Foreign Exchange Li
SUSC	SSGA SPDR ETFS Europe I
SUSD	SSGA SPDR ETFS Europe I
SUSE	Ishares II Plc
SUSJ	Ishares IV Plc
SUSM	Ishares IV Plc
SUSS	Ishares II Plc
SUSW	Ishares IV Plc
SUUS	Ishares IV Plc
SUWS	Ishares IV Plc
SVE	Starvest Plc
SVM	Svm UK Emerging Fund Plc
SVS	Savills Plc
SVST	Oao Severstal
SVT	Severn Trent Plc
SW200	Selfwealth Australia 200 Index
SWALLE	FTSE Shariah Emerging Index
SWCHN	FTSE Shariah China Index
SWDA	Ishares III Plc
SWDEURS	FTSE Shariah Developed Europe Index
SWDPAC	FTSE Shariah Developed Asia Pacific
SWDPACXJ	FTSE Shariah Developed Asia Pacific Ex J
SWDXUS	FTSE Shariah Developed Ex US Index
SWEA	ETFS Commodity Securities Limited
SWEF	Starwood European Real E
SWG	Shearwater Group Plc
SWIH	Lyxor Index Fund
SWIM	Lyxor Index Fund
SWIND	FTSE Shariah India Index
SWL	Swallowfield Plc
SWORLDS	FTSE Shariah All-World Index
SWPACXJA	FTSE Shariah Asia Pacific Ex Japan Index
SWPXJAN	FTSE Shariah Asia-Pacific
SWUSA	FTSE Shariah USA Index
SX5S	Source Markets Public Li
SXLB	SSGA SPDR ETFS Europe II
SXLE	SSGA SPDR ETFS Europe II
SXLF	SSGA SPDR ETFS Europe II
SXLI	SSGA SPDR ETFS Europe II
SXLK	SSGA SPDR ETFS Europe II
SXLP	SSGA SPDR ETFS Europe II
SXLU	SSGA SPDR ETFS Europe II
SXLV	SSGA SPDR ETFS Europe II
SXLY	SSGA SPDR ETFS Europe II
SXS	Spectris Plc
SXX	Sirius Minerals Plc
SYM	Symphony Environmental Technologies Plc
SYNC	Syncona Limited
SYNT	Synthomer Plc
SYP3	ETFS Foreign Exchange Li
SYS	Sysgroup Plc
SYS1	System1 Group Plc
SZ51	Sga Societe Generale Acc
SZ66	Sga Societe Generale Acc
SZIC	ETFS Commodity Securities Limited
T19	United Kingdom
T1X	FTSE Techmark Focus
T20	United Kingdom
T23	United Kingdom
T24	United Kingdom
T24I	United Kingdom
T25	United Kingdom
T27	United Kingdom
T28	United Kingdom
T29	United Kingdom
T2HI	United Kingdom
T30I	United Kingdom
T32	United Kingdom
T39	United Kingdom
T41	United Kingdom
T42	United Kingdom
T42A	United Kingdom
T44	United Kingdom
T45	United Kingdom
T46	United Kingdom
T47	United Kingdom
T49	United Kingdom
T4Q	United Kingdom
T52	United Kingdom
T58	United Kingdom
T62	United Kingdom
T68	United Kingdom
TALK	Talktalk Telecom Group Plc
TAM	Tatton Asset Management Plc
TAN	Tanfield Group Plc
TAP	Taptica International Ltd
TASE	Ishares IV Plc
TAST	Tasty Plc
TASX	FTSE Techmark Allshare
TATE	Tate & Lyle Plc
TAVI	Tavistock Investments Pl
TAX	Tax Systems Plc
TBCG	Tbc Bank Group Plc
TCA	Terra Capital Plc
TCAP	Tp Icap Plc
TCG	Thomas Cook Group Plc
TCM	Telit Communications Plc
TCN	Tricorn Group Plc
TCS	Tcs Group Holding Plc
TCSA	Tcs Group Holding Plc
TDE	Telefonica Sa
TE10	Test Stocks
TECH	Techfinancials Inc
TED	Ted Baker Plc
TEF	Telford Homes Plc
TEG	Ten Entertainment Group Plc
TEK	Tekcapital Plc
TELE	SSGA SPDR ETFS Europe II
TELW	Multi Units Luxembourg
TEM	Templeton Emerging Markets Investment TR
TENG	Ten Lifestyle Group Plc
TEP	Telecom Plus Plc
TERN	Tern Plc
TET	Treatt Plc
TFG	Tetragon Financial Group Limited
TFGS	Tetragon Financial Group Limited
TFIF	Twentyfour Income Fund L
TFW	Thorpe [F.W.] Plc
TG21	United Kingdom
TG22	United Kingdom
TG44	United Kingdom
TG52	United Kingdom
TGL	Transglobe Energy Corporation
TGP	Tekmar Group Plc
THA	Multi Units France
THAG	Multi Units France
THAL	Thalassa Holdings Limited
THAMCSCN	FTSE Thailand Mid Small Cap Net Tax Inde
THR	Thor Mining Plc
THRG	Throgmorton Trust Plc
THRL	Target Healthcare REIT L
THRU	Thruvision Group Plc
THS	Tharisa Plc
TI5G	Ishares II Plc
TIDE	Crimson Tide Plc
TIFS	Ti Fluid Systems Plc
TIGT	Troy Income & Growth Trust Plc
TILS	Tiziana Life Sciences Pl
TINM	ETFS Commodity Securities Limited
TIP5	Ishares II Plc
TIPG	Multi Units Luxembourg
TIPH	Multi Units Luxembourg
TIPS	SSGA SPDR ETFS Europe I Plc
TIPU	Multi Units Luxembourg
TIR	Tiger Resource Finance Plc
TLA	Tla Worldwide Plc
TLOU	Tlou Energy Limited
TLW	Tullow Oil Plc
TLY	Totally Plc
TME	Trader Media East Ld
TMKS	Oao Tmk
TMMG	The Mission Marketing Group Plc
TMO	Time Out Group Plc
TMPL	Temple Bar Investment Trust Plc
TMS1	FTSE Techmark Mediscienc
TMT	Tmt Investments Plc
TND	Tandem Group Plc
TNOG	Multi Units Luxembourg
TNOW	Multi Units Luxembourg
TOM	Tomco Energy Plc
TON	Titon Holdings Plc
TOOP	Toople Plc
TORO	Toro Limited
TOT	Total Produce Plc
TOWN	Town Centre Securities Plc
TPFG	Property Franchise Group Plc (The)
TPFZ	Taliesin Property Fund L
TPG	Tp Group Plc
TPHG	Amundi ETF
TPHU	Amundi ETF
TPK	Travis Perkins Plc
TPOG	Third Point Offshore Investors Limited
TPOU	Third Point Offshore Investors Limited
TPR1	Tullett Prebon Plc
TPT	Topps Tiles Plc
TR18	United Kingdom
TR19	United Kingdom
TR20	United Kingdom
TR21	United Kingdom
TR24	United Kingdom
TR26	United Kingdom
TR27	United Kingdom
TR30	United Kingdom
TR32	United Kingdom
TR34	United Kingdom
TR40	United Kingdom
TR4Q	United Kingdom
TR60	United Kingdom
TR68	United Kingdom
TRAF	Trafalgar New Homes Plc
TRAK	Trakm8 Holdings Plc
TRB	Tribal Group Plc
TRCN	Ojsc Center For Cargo Co
TRCS	Tracsis Plc
TRD	Triad Group Plc
TREE	Cambium Global Timberland Limited
TRG	TR European Growth Trust Plc
TRGOV01	
TRI	Trifast Plc
